Transaction_ID,Customer_ID,Date,Type,Category,Merchant,Amount,Balance,Fraud_Flag
TXN02367,CUST103,2025-06-07 00:23:00,Credit,Transport,Uber,19.68,22456.28,0
TXN02368,CUST107,2025-06-07 01:59:00,Debit,Shopping,Starbucks,69.92,12785.49,0
TXN02369,CUST104,2025-06-07 03:34:00,Debit,Transport,Local Shell Gas,41.63,-370.45,0
TXN02370,CUST100,2025-06-07 05:10:00,Debit,Bills,Costco,13.84,5356.71,0
TXN02371,CUST103,2025-06-07 06:45:00,Debit,Shopping,Stripe Vendor,98.76,22357.52,0
TXN02372,CUST102,2025-06-07 08:21:00,Credit,Transport,Stripe Vendor,268.99,-1666.93,0
TXN02373,CUST108,2025-06-07 09:56:00,Debit,Bills,Starbucks,140.09,15588.98,0
TXN02374,CUST107,2025-06-07 11:32:00,Credit,Transport,Netflix,39.47,12824.96,0
TXN02375,CUST100,2025-06-07 13:08:00,Credit,Health,Netflix,107.28,5463.99,0
TXN02376,CUST105,2025-06-07 14:43:00,Debit,Bills,Stripe Vendor,349.26,19597.82,0
TXN02377,CUST108,2025-06-07 16:19:00,Debit,Food,Netflix,159.01,15429.97,0
TXN02378,CUST106,2025-06-07 17:54:00,Debit,Health,Costco,145.34,6929.06,0
TXN02379,CUST103,2025-06-07 19:30:00,Debit,Bills,Stripe Vendor,418.64,21938.88,0
TXN02380,CUST112,2025-06-07 21:05:00,Debit,Health,Local Shell Gas,197.46,5850.96,0
TXN02381,CUST116,2025-06-07 22:41:00,Debit,Food,Starbucks,22.63,6551.69,0
TXN02382,CUST101,2025-06-08 00:17:00,Debit,Bills,Uber,56.26,7781.2,0
TXN02383,CUST104,2025-06-08 01:52:00,Credit,Bills,Local Shell Gas,407.77,37.32,0
TXN02384,CUST111,2025-06-08 03:28:00,Debit,Health,Local Shell Gas,85.73,6799.54,0
TXN02385,CUST120,2025-06-08 05:03:00,Credit,Transport,Walmart,19.21,7985.74,0
TXN02386,CUST107,2025-06-08 06:39:00,Debit,Bills,City Utilities,78.63,12746.33,0
TXN02387,CUST105,2025-06-08 08:14:00,Debit,Transport,Starbucks,148.28,19449.54,0
TXN02388,CUST107,2025-06-08 09:50:00,Debit,Bills,Stripe Vendor,726.31,12020.02,0
TXN02389,CUST117,2025-06-08 11:25:00,Debit,Entertainment,Target,51.97,6009.6,0
TXN02390,CUST102,2025-06-08 13:01:00,Credit,Shopping,Costco,91.61,-1575.32,0
TXN02391,CUST121,2025-06-08 14:37:00,Debit,Transport,Walmart,259.11,9425.27,0
TXN02392,CUST111,2025-06-08 16:12:00,Credit,Transport,Stripe Vendor,57.67,6857.21,0
TXN02393,CUST102,2025-06-08 17:48:00,Debit,Food,Uber,18.88,-1594.2,0
TXN02394,CUST121,2025-06-08 19:23:00,Debit,Entertainment,City Utilities,361.96,9063.31,0
TXN02395,CUST105,2025-06-08 20:59:00,Debit,Food,Local Shell Gas,85.44,19364.1,0
TXN02396,CUST101,2025-06-08 22:34:00,Credit,Entertainment,Target,88.85,7870.05,0
TXN02397,CUST122,2025-06-09 00:10:00,Credit,Entertainment,Netflix,121.49,9451.36,0
TXN02398,CUST111,2025-06-09 01:46:00,Credit,Health,Target,5.43,6862.64,0
TXN02399,CUST101,2025-06-09 03:21:00,Debit,Health,Costco,326.07,7543.98,0
TXN02400,CUST105,2025-06-09 04:57:00,Debit,Health,City Utilities,58.83,19305.27,0
TXN02401,CUST116,2025-06-09 06:32:00,Credit,Bills,City Utilities,65.69,6617.38,0
TXN02402,CUST102,2025-06-09 08:08:00,Debit,Food,Netflix,27.96,-1622.16,0
TXN02403,CUST101,2025-06-09 09:43:00,Debit,Shopping,Local Shell Gas,62.01,7481.97,0
TXN02404,CUST122,2025-06-09 11:19:00,Debit,Entertainment,Uber,200.52,9250.84,0
TXN02405,CUST119,2025-06-09 12:54:00,Debit,Entertainment,Local Shell Gas,198.13,11834.1,0
TXN02406,CUST107,2025-06-09 14:30:00,Debit,Transport,Costco,334.48,11685.54,0
TXN02407,CUST121,2025-06-09 16:06:00,Credit,Bills,Uber,66.95,9130.26,0
TXN02408,CUST111,2025-06-09 17:41:00,Credit,Shopping,Local Shell Gas,153.02,7015.66,0
TXN02409,CUST103,2025-06-09 19:17:00,Credit,Health,City Utilities,89.93,22028.81,0
TXN02410,CUST104,2025-06-09 20:52:00,Debit,Entertainment,Amazon,200.57,-163.25,0
TXN02411,CUST112,2025-06-09 22:28:00,Debit,Transport,Walmart,154.6,5696.36,0
TXN02412,CUST114,2025-06-10 00:03:00,Debit,Food,Uber,60.05,687.41,0
TXN02413,CUST124,2025-06-10 01:39:00,Credit,Entertainment,Amazon,54.26,5446.99,0
TXN02414,CUST122,2025-06-10 03:15:00,Debit,Transport,Stripe Vendor,39.91,9210.93,0
TXN02415,CUST115,2025-06-10 04:50:00,Credit,Food,Stripe Vendor,108.11,15411.67,0
TXN02416,CUST109,2025-06-10 06:26:00,Credit,Bills,Local Shell Gas,403.39,3814.61,0
TXN02417,CUST124,2025-06-10 08:01:00,Debit,Health,Netflix,31.79,5415.2,0
TXN02418,CUST122,2025-06-10 09:37:00,Debit,Food,Local Shell Gas,17.01,9193.92,0
TXN02419,CUST115,2025-06-10 11:12:00,Debit,Entertainment,Netflix,20.26,15391.41,0
TXN02420,CUST111,2025-06-10 12:48:00,Debit,Shopping,Local Shell Gas,188.4,6827.26,0
TXN02421,CUST116,2025-06-10 14:24:00,Credit,Food,Target,56.71,6674.09,0
TXN02422,CUST115,2025-06-10 15:59:00,Credit,Shopping,Costco,35.49,15426.9,0
TXN02423,CUST111,2025-06-10 17:35:00,Debit,Shopping,Walmart,57.22,6770.04,0
TXN02424,CUST107,2025-06-10 19:10:00,Debit,Food,Netflix,129.39,11556.15,0
TXN02425,CUST119,2025-06-10 20:46:00,Debit,Bills,Costco,99.97,11734.13,0
TXN02426,CUST102,2025-06-10 22:21:00,Debit,Food,Target,168.32,-1790.48,0
TXN02427,CUST115,2025-06-10 23:57:00,Debit,Transport,Stripe Vendor,54.69,15372.21,0
TXN02428,CUST112,2025-06-11 01:32:00,Credit,Health,Local Shell Gas,77.18,5773.54,0
TXN02429,CUST122,2025-06-11 03:08:00,Credit,Shopping,Starbucks,17.91,9211.83,0
TXN02430,CUST118,2025-06-11 04:44:00,Debit,Health,Costco,14.1,12917.92,0
TXN02431,CUST107,2025-06-11 06:19:00,Credit,Entertainment,Local Shell Gas,79.44,11635.59,0
TXN02432,CUST121,2025-06-11 07:55:00,Debit,Shopping,Stripe Vendor,48.08,9082.18,0
TXN02433,CUST104,2025-06-11 09:30:00,Debit,Entertainment,Netflix,118.86,-282.11,0
TXN02434,CUST119,2025-06-11 11:06:00,Debit,Transport,Costco,10.27,11723.86,0
TXN02435,CUST107,2025-06-11 12:41:00,Credit,Transport,Uber,20.58,11656.17,0
TXN02436,CUST123,2025-06-11 14:17:00,Credit,Health,Local Shell Gas,245.47,20384.37,0
TXN02437,CUST111,2025-06-11 15:53:00,Debit,Transport,Costco,105.25,6664.79,0
TXN02438,CUST100,2025-06-11 17:28:00,Debit,Food,City Utilities,154.4,5309.59,0
TXN02439,CUST124,2025-06-11 19:04:00,Debit,Shopping,Target,226.4,5188.8,0
TXN02440,CUST120,2025-06-11 20:39:00,Debit,Entertainment,Amazon,79.8,7905.94,0
TXN02441,CUST119,2025-06-11 22:15:00,Debit,Health,Netflix,176.79,11547.07,0
TXN02442,CUST105,2025-06-11 23:50:00,Debit,Health,Walmart,94.23,19211.04,0
TXN02443,CUST121,2025-06-12 01:26:00,Debit,Transport,Walmart,35.24,9046.94,0
TXN02444,CUST117,2025-06-12 03:01:00,Debit,Transport,Target,54.44,5955.16,0
TXN02445,CUST107,2025-06-12 04:37:00,Debit,Entertainment,Uber,85.88,11570.29,0
TXN02446,CUST106,2025-06-12 06:13:00,Credit,Shopping,Uber,50.73,6979.79,0
TXN02447,CUST100,2025-06-12 07:48:00,Debit,Shopping,Starbucks,54.05,5255.54,0
TXN02448,CUST120,2025-06-12 09:24:00,Debit,Health,Starbucks,54.39,7851.55,0
TXN02449,CUST115,2025-06-12 10:59:00,Debit,Entertainment,Amazon,20.73,15351.48,0
TXN02450,CUST111,2025-06-12 12:35:00,Debit,Health,Amazon,15.61,6649.18,0
TXN02451,CUST105,2025-06-12 14:10:00,Debit,Bills,Starbucks,10.71,19200.33,0
TXN02452,CUST119,2025-06-12 15:46:00,Debit,Shopping,Target,19.11,11527.96,0
TXN02453,CUST101,2025-06-12 17:22:00,Debit,Entertainment,Stripe Vendor,55.54,7426.43,0
TXN02454,CUST113,2025-06-12 18:57:00,Debit,Entertainment,Netflix,113.13,17022.52,0
TXN02455,CUST103,2025-06-12 20:33:00,Debit,Health,City Utilities,30.01,21998.8,0
TXN02456,CUST100,2025-06-12 22:08:00,Debit,Transport,Starbucks,267.72,4987.82,0
TXN02457,CUST122,2025-06-12 23:44:00,Debit,Entertainment,Uber,203.27,9008.56,0
TXN02458,CUST117,2025-06-13 01:19:00,Credit,Health,Netflix,93.21,6048.37,0
TXN02459,CUST112,2025-06-13 02:55:00,Debit,Food,Stripe Vendor,159.57,5613.97,0
TXN02460,CUST101,2025-06-13 04:30:00,Credit,Transport,Amazon,59.75,7486.18,0
TXN02461,CUST108,2025-06-13 06:06:00,Debit,Transport,Local Shell Gas,9.5,15420.47,0
TXN02462,CUST120,2025-06-13 07:42:00,Credit,Shopping,Target,286.63,8138.18,0
TXN02463,CUST101,2025-06-13 09:17:00,Debit,Bills,Uber,21.41,7464.77,0
TXN02464,CUST124,2025-06-13 10:53:00,Debit,Shopping,Walmart,359.64,4829.16,0
TXN02465,CUST108,2025-06-13 12:28:00,Credit,Food,Walmart,106.8,15527.27,0
TXN02466,CUST100,2025-06-13 14:04:00,Credit,Health,Amazon,48.76,5036.58,0
TXN02467,CUST110,2025-06-13 15:39:00,Credit,Transport,Local Shell Gas,87.11,11131.02,0
TXN02468,CUST102,2025-06-13 17:15:00,Debit,Transport,Uber,88.57,-1879.05,0
TXN02469,CUST119,2025-06-13 18:51:00,Debit,Entertainment,Target,7.83,11520.13,0
TXN02470,CUST122,2025-06-13 20:26:00,Credit,Bills,Amazon,57.71,9066.27,0
TXN02471,CUST103,2025-06-13 22:02:00,Credit,Bills,Stripe Vendor,166.59,22165.39,0
TXN02472,CUST117,2025-06-13 23:37:00,Debit,Entertainment,Walmart,90.62,5957.75,0
TXN02473,CUST122,2025-06-14 01:13:00,Credit,Food,Costco,38.6,9104.87,0
TXN02474,CUST105,2025-06-14 02:48:00,Debit,Bills,City Utilities,53.98,19146.35,0
TXN02475,CUST102,2025-06-14 04:24:00,Credit,Transport,Netflix,243.58,-1635.47,0
TXN02476,CUST121,2025-06-14 06:00:00,Debit,Food,Starbucks,94.47,8952.47,0
TXN02477,CUST110,2025-06-14 07:35:00,Credit,Shopping,Stripe Vendor,95.18,11226.2,0
TXN02478,CUST114,2025-06-14 09:11:00,Debit,Shopping,Target,395.75,291.66,0
TXN02479,CUST121,2025-06-14 10:46:00,Credit,Food,Costco,51.44,9003.91,0
TXN02480,CUST104,2025-06-14 12:22:00,Debit,Transport,Target,83.37,-365.48,0
TXN02481,CUST119,2025-06-14 13:57:00,Debit,Shopping,Walmart,205.37,11314.76,0
TXN02482,CUST109,2025-06-14 15:33:00,Debit,Health,Stripe Vendor,175.71,3638.9,0
TXN02483,CUST111,2025-06-14 17:08:00,Debit,Transport,Amazon,42.08,6607.1,0
TXN02484,CUST114,2025-06-14 18:44:00,Debit,Entertainment,Walmart,24.66,267.0,0
TXN02485,CUST116,2025-06-14 20:20:00,Debit,Bills,Uber,149.76,6524.33,0
TXN02486,CUST109,2025-06-14 21:55:00,Debit,Food,Uber,40.75,3598.15,0
TXN02487,CUST105,2025-06-14 23:31:00,Credit,Bills,City Utilities,312.17,19458.52,0
TXN02488,CUST117,2025-06-15 01:06:00,Debit,Entertainment,Netflix,21.61,5936.14,0
TXN02489,CUST112,2025-06-15 02:42:00,Debit,Shopping,Local Shell Gas,50.98,5562.99,0
TXN02490,CUST102,2025-06-15 04:17:00,Credit,Health,Starbucks,11.76,-1623.71,0
TXN02491,CUST123,2025-06-15 05:53:00,Credit,Transport,Amazon,150.81,20535.18,0
TXN02492,CUST109,2025-06-15 07:29:00,Credit,Transport,Costco,271.26,3869.41,0
TXN02493,CUST113,2025-06-15 09:04:00,Debit,Entertainment,Starbucks,126.23,16896.29,0
TXN02494,CUST105,2025-06-15 10:40:00,Credit,Food,City Utilities,338.2,19796.72,0
TXN02495,CUST102,2025-06-15 12:15:00,Credit,Bills,Stripe Vendor,21.51,-1602.2,0
TXN02496,CUST115,2025-06-15 13:51:00,Credit,Health,Local Shell Gas,16.02,15367.5,0
TXN02497,CUST106,2025-06-15 15:26:00,Debit,Shopping,Target,223.73,6756.06,0
TXN02498,CUST119,2025-06-15 17:02:00,Debit,Food,Netflix,237.15,11077.61,0
TXN02499,CUST113,2025-06-15 18:37:00,Debit,Health,Starbucks,218.37,16677.92,0
TXN02500,CUST108,2025-06-15 20:13:00,Credit,Health,Starbucks,197.51,15724.78,0
TXN02501,CUST114,2025-06-15 21:49:00,Credit,Entertainment,Netflix,58.97,325.97,0
TXN02502,CUST120,2025-06-15 23:24:00,Debit,Entertainment,Starbucks,34.43,8103.75,0
TXN02503,CUST102,2025-06-16 01:00:00,Debit,Transport,Costco,322.08,-1924.28,0
TXN02504,CUST101,2025-06-16 02:35:00,Debit,Shopping,Local Shell Gas,49.01,7415.76,0
TXN02505,CUST101,2025-06-16 04:11:00,Credit,Food,Walmart,65.98,7481.74,0
TXN02506,CUST102,2025-06-16 05:46:00,Debit,Transport,Stripe Vendor,149.3,-2073.58,0
TXN02507,CUST117,2025-06-16 07:22:00,Debit,Shopping,Netflix,46.67,5889.47,0
TXN02508,CUST113,2025-06-16 08:58:00,Credit,Bills,Netflix,210.2,16888.12,0
TXN02509,CUST119,2025-06-16 10:33:00,Credit,Bills,Target,13.71,11091.32,0
TXN02510,CUST117,2025-06-16 12:09:00,Debit,Transport,City Utilities,192.96,5696.51,0
TXN02511,CUST109,2025-06-16 13:44:00,Debit,Food,City Utilities,115.51,3753.9,0
TXN02512,CUST124,2025-06-16 15:20:00,Debit,Shopping,Starbucks,107.11,4722.05,0
TXN02513,CUST101,2025-06-16 16:55:00,Debit,Bills,Netflix,78.58,7403.16,0
TXN02514,CUST124,2025-06-16 18:31:00,Debit,Bills,Starbucks,43.93,4678.12,0
TXN02515,CUST121,2025-06-16 20:06:00,Credit,Food,Uber,79.85,9083.76,0
TXN02516,CUST100,2025-06-16 21:42:00,Debit,Transport,Target,76.75,4959.83,0
TXN02517,CUST103,2025-06-16 23:18:00,Debit,Entertainment,Starbucks,110.18,22055.21,0
TXN02518,CUST113,2025-06-17 00:53:00,Credit,Health,Uber,44.68,16932.8,0
TXN02519,CUST100,2025-06-17 02:29:00,Debit,Shopping,Amazon,14.69,4945.14,0
TXN02520,CUST113,2025-06-17 04:04:00,Credit,Bills,City Utilities,23.81,16956.61,0
TXN02521,CUST115,2025-06-17 05:40:00,Debit,Health,Local Shell Gas,149.15,15218.35,0
TXN02522,CUST121,2025-06-17 07:15:00,Debit,Health,City Utilities,7.73,9076.03,0
TXN02523,CUST113,2025-06-17 08:51:00,Debit,Entertainment,Walmart,237.92,16718.69,0
TXN02524,CUST119,2025-06-17 10:27:00,Debit,Health,Target,147.26,10944.06,0
TXN02525,CUST102,2025-06-17 12:02:00,Credit,Food,Target,180.37,-1893.21,0
TXN02526,CUST102,2025-06-17 13:38:00,Debit,Transport,Netflix,221.94,-2115.15,0
TXN02527,CUST108,2025-06-17 15:13:00,Debit,Shopping,Starbucks,20.71,15704.07,0
TXN02528,CUST105,2025-06-17 16:49:00,Debit,Food,Amazon,212.42,19584.3,0
TXN02529,CUST124,2025-06-17 18:24:00,Debit,Transport,Walmart,89.3,4588.82,0
TXN02530,CUST112,2025-06-17 20:00:00,Debit,Food,Starbucks,265.09,5297.9,0
TXN02531,CUST120,2025-06-17 21:36:00,Credit,Bills,Walmart,266.21,8369.96,0
TXN02532,CUST101,2025-06-17 23:11:00,Debit,Bills,Netflix,7.94,7395.22,0
TXN02533,CUST107,2025-06-18 00:47:00,Credit,Entertainment,Netflix,62.92,11633.21,0
TXN02534,CUST120,2025-06-18 02:22:00,Credit,Food,City Utilities,94.69,8464.65,0
TXN02535,CUST101,2025-06-18 03:58:00,Debit,Health,Stripe Vendor,141.12,7254.1,0
TXN02536,CUST103,2025-06-18 05:33:00,Debit,Bills,City Utilities,45.46,22009.75,0
TXN02537,CUST124,2025-06-18 07:09:00,Credit,Transport,Target,39.87,4628.69,0
TXN02538,CUST114,2025-06-18 08:44:00,Debit,Entertainment,Target,62.61,263.36,0
TXN02539,CUST103,2025-06-18 10:20:00,Credit,Health,Amazon,88.4,22098.15,0
TXN02540,CUST112,2025-06-18 11:56:00,Debit,Shopping,Local Shell Gas,367.27,4930.63,0
TXN02541,CUST111,2025-06-18 13:31:00,Debit,Food,Uber,177.31,6429.79,0
TXN02542,CUST112,2025-06-18 15:07:00,Debit,Bills,Uber,72.31,4858.32,0
TXN02543,CUST113,2025-06-18 16:42:00,Credit,Health,Starbucks,11.71,16730.4,0
TXN02544,CUST119,2025-06-18 18:18:00,Debit,Transport,Netflix,27.15,10916.91,0
TXN02545,CUST117,2025-06-18 19:53:00,Debit,Food,Costco,78.04,5618.47,0
TXN02546,CUST105,2025-06-18 21:29:00,Debit,Transport,Netflix,206.73,19377.57,0
TXN02547,CUST110,2025-06-18 23:05:00,Debit,Entertainment,Costco,62.5,11163.7,0
TXN02548,CUST101,2025-06-19 00:40:00,Debit,Bills,Netflix,97.79,7156.31,0
TXN02549,CUST122,2025-06-19 02:16:00,Credit,Bills,Uber,271.86,9376.73,0
TXN02550,CUST118,2025-06-19 03:51:00,Debit,Entertainment,Local Shell Gas,299.13,12618.79,0
TXN02551,CUST118,2025-06-19 05:27:00,Debit,Transport,Local Shell Gas,34.17,12584.62,0
TXN02552,CUST104,2025-06-19 07:02:00,Credit,Food,City Utilities,10.35,-355.13,0
TXN02553,CUST118,2025-06-19 08:38:00,Debit,Transport,City Utilities,48.73,12535.89,0
TXN02554,CUST101,2025-06-19 10:13:00,Credit,Food,Amazon,147.81,7304.12,0
TXN02555,CUST109,2025-06-19 11:49:00,Debit,Health,Costco,367.19,3386.71,0
TXN02556,CUST124,2025-06-19 13:25:00,Debit,Entertainment,Costco,14.62,4614.07,0
TXN02557,CUST101,2025-06-19 15:00:00,Debit,Shopping,Costco,8.47,7295.65,0
TXN02558,CUST110,2025-06-19 16:36:00,Debit,Food,City Utilities,263.65,10900.05,0
TXN02559,CUST117,2025-06-19 18:11:00,Credit,Bills,Netflix,170.47,5788.94,0
TXN02560,CUST123,2025-06-19 19:47:00,Debit,Health,Stripe Vendor,588.19,19946.99,0
TXN02561,CUST114,2025-06-19 21:22:00,Credit,Bills,City Utilities,65.66,329.02,0
TXN02562,CUST108,2025-06-19 22:58:00,Debit,Health,Uber,69.55,15634.52,0
TXN02563,CUST122,2025-06-20 00:34:00,Credit,Bills,Target,27.69,9404.42,0
TXN02564,CUST118,2025-06-20 02:09:00,Debit,Transport,Starbucks,19.78,12516.11,0
TXN02565,CUST108,2025-06-20 03:45:00,Debit,Transport,Stripe Vendor,108.73,15525.79,0
TXN02566,CUST102,2025-06-20 05:20:00,Debit,Transport,Netflix,59.36,-2174.51,0
TXN02567,CUST120,2025-06-20 06:56:00,Debit,Health,Netflix,15.05,8449.6,0
TXN02568,CUST108,2025-06-20 08:31:00,Debit,Health,Starbucks,266.63,15259.16,0
TXN02569,CUST113,2025-06-20 10:07:00,Debit,Bills,Costco,31.53,16698.87,0
TXN02570,CUST118,2025-06-20 11:42:00,Credit,Food,Uber,170.68,12686.79,0
TXN02571,CUST106,2025-06-20 13:18:00,Debit,Health,Costco,44.79,6711.27,0
TXN02572,CUST115,2025-06-20 14:54:00,Credit,Bills,Costco,206.14,15424.49,0
TXN02573,CUST115,2025-06-20 16:29:00,Credit,Food,Target,20.12,15444.61,0
TXN02574,CUST100,2025-06-20 18:05:00,Debit,Transport,Target,174.31,4770.83,0
TXN02575,CUST103,2025-06-20 19:40:00,Credit,Health,Local Shell Gas,17.39,22115.54,0
TXN02576,CUST103,2025-06-20 21:16:00,Credit,Shopping,Walmart,76.07,22191.61,0
TXN02577,CUST106,2025-06-20 22:51:00,Credit,Transport,Walmart,163.91,6875.18,0
TXN02578,CUST107,2025-06-21 00:27:00,Credit,Entertainment,City Utilities,27.83,11661.04,0
TXN02579,CUST116,2025-06-21 02:03:00,Credit,Food,Costco,45.37,6569.7,0
TXN02580,CUST104,2025-06-21 03:38:00,Debit,Shopping,Starbucks,245.09,-600.22,0
TXN02581,CUST106,2025-06-21 05:14:00,Credit,Transport,Costco,264.66,7139.84,0
TXN02582,CUST119,2025-06-21 06:49:00,Debit,Health,Uber,10.52,10906.39,0
TXN02583,CUST119,2025-06-21 08:25:00,Credit,Shopping,Amazon,27.08,10933.47,0
TXN02584,CUST103,2025-06-21 10:00:00,Debit,Bills,Starbucks,20.0,22171.61,0
TXN02585,CUST105,2025-06-21 11:36:00,Credit,Food,Walmart,28.77,19406.34,0
TXN02586,CUST106,2025-06-21 13:12:00,Debit,Entertainment,Stripe Vendor,426.54,6713.3,0
TXN02587,CUST117,2025-06-21 14:47:00,Debit,Bills,Local Shell Gas,101.26,5687.68,0
TXN02588,CUST104,2025-06-21 16:23:00,Credit,Shopping,Local Shell Gas,80.76,-519.46,0
TXN02589,CUST119,2025-06-21 17:58:00,Debit,Transport,City Utilities,504.78,10428.69,0
TXN02590,CUST102,2025-06-21 19:34:00,Debit,Food,Costco,102.69,-2277.2,0
TXN02591,CUST106,2025-06-21 21:09:00,Credit,Health,Starbucks,134.85,6848.15,0
TXN02592,CUST121,2025-06-21 22:45:00,Debit,Entertainment,Uber,53.55,9022.48,0
TXN02593,CUST113,2025-06-22 00:20:00,Debit,Transport,Stripe Vendor,62.77,16636.1,0
TXN02594,CUST106,2025-06-22 01:56:00,Debit,Entertainment,City Utilities,113.29,6734.86,0
TXN02595,CUST104,2025-06-22 03:32:00,Debit,Health,Netflix,13.68,-533.14,0
TXN02596,CUST121,2025-06-22 05:07:00,Debit,Food,City Utilities,40.47,8982.01,0
TXN02597,CUST104,2025-06-22 06:43:00,Debit,Shopping,Netflix,31.3,-564.44,0
TXN02598,CUST122,2025-06-22 08:18:00,Debit,Entertainment,Walmart,6.92,9397.5,0
TXN02599,CUST101,2025-06-22 09:54:00,Debit,Food,Uber,97.38,7198.27,0
TXN02600,CUST120,2025-06-22 11:29:00,Credit,Entertainment,Netflix,103.81,8553.41,0
TXN02601,CUST121,2025-06-22 13:05:00,Debit,Transport,Target,63.13,8918.88,0
TXN02602,CUST105,2025-06-22 14:41:00,Credit,Entertainment,Uber,42.56,19448.9,0
TXN02603,CUST114,2025-06-22 16:16:00,Credit,Transport,Costco,131.69,460.71,0
TXN02604,CUST120,2025-06-22 17:52:00,Debit,Transport,Costco,22.36,8531.05,0
TXN02605,CUST109,2025-06-22 19:27:00,Debit,Food,City Utilities,92.73,3293.98,0
TXN02606,CUST122,2025-06-22 21:03:00,Credit,Bills,Walmart,180.36,9577.86,0
TXN02607,CUST123,2025-06-22 22:38:00,Debit,Health,Netflix,26.54,19920.45,0
TXN02608,CUST106,2025-06-23 00:14:00,Debit,Entertainment,Costco,172.93,6561.93,0
TXN02609,CUST104,2025-06-23 01:49:00,Debit,Shopping,Amazon,176.65,-741.09,0
TXN02610,CUST100,2025-06-23 03:25:00,Debit,Transport,Amazon,12.42,4758.41,0
TXN02611,CUST112,2025-06-23 05:01:00,Debit,Bills,Netflix,7.28,4851.04,0
TXN02612,CUST120,2025-06-23 06:36:00,Credit,Transport,Walmart,442.66,8973.71,0
TXN02613,CUST117,2025-06-23 08:12:00,Credit,Bills,Amazon,30.79,5718.47,0
TXN02614,CUST112,2025-06-23 09:47:00,Debit,Bills,Costco,212.21,4638.83,0
TXN02615,CUST120,2025-06-23 11:23:00,Credit,Shopping,Walmart,104.02,9077.73,0
TXN02616,CUST120,2025-06-23 12:58:00,Debit,Bills,Netflix,41.86,9035.87,0
TXN02617,CUST117,2025-06-23 14:34:00,Debit,Shopping,Uber,21.71,5696.76,0
TXN02618,CUST104,2025-06-23 16:10:00,Debit,Food,Walmart,87.38,-828.47,0
TXN02619,CUST112,2025-06-23 17:45:00,Credit,Transport,Costco,67.78,4706.61,0
TXN02620,CUST103,2025-06-23 19:21:00,Debit,Shopping,Uber,149.03,22022.58,0
TXN02621,CUST116,2025-06-23 20:56:00,Debit,Health,Stripe Vendor,286.42,6283.28,0
TXN02622,CUST102,2025-06-23 22:32:00,Debit,Transport,City Utilities,201.32,-2478.52,0
TXN02623,CUST116,2025-06-24 00:07:00,Credit,Health,Local Shell Gas,43.5,6326.78,0
TXN02624,CUST110,2025-06-24 01:43:00,Debit,Entertainment,Stripe Vendor,258.37,10641.68,0
TXN02625,CUST120,2025-06-24 03:18:00,Debit,Health,Uber,220.05,8815.82,0
TXN02626,CUST119,2025-06-24 04:54:00,Debit,Food,Local Shell Gas,322.64,10106.05,0
TXN02627,CUST122,2025-06-24 06:30:00,Debit,Entertainment,City Utilities,78.65,9499.21,0
TXN02628,CUST120,2025-06-24 08:05:00,Credit,Entertainment,Starbucks,180.62,8996.44,0
TXN02629,CUST103,2025-06-24 09:41:00,Credit,Bills,Stripe Vendor,112.48,22135.06,0
TXN02630,CUST101,2025-06-24 11:16:00,Debit,Health,Costco,49.62,7148.65,0
TXN02631,CUST119,2025-06-24 12:52:00,Debit,Bills,Walmart,627.86,9478.19,0
TXN02632,CUST115,2025-06-24 14:27:00,Debit,Health,Walmart,9.69,15434.92,0
TXN02633,CUST117,2025-06-24 16:03:00,Credit,Entertainment,Local Shell Gas,26.25,5723.01,0
TXN02634,CUST107,2025-06-24 17:39:00,Credit,Bills,Local Shell Gas,272.68,11933.72,0
TXN02635,CUST102,2025-06-24 19:14:00,Credit,Transport,Local Shell Gas,12.5,-2466.02,0
TXN02636,CUST108,2025-06-24 20:50:00,Credit,Health,Netflix,266.45,15525.61,0
TXN02637,CUST119,2025-06-24 22:25:00,Debit,Health,Costco,155.73,9322.46,0
TXN02638,CUST105,2025-06-25 00:01:00,Debit,Bills,Local Shell Gas,9.48,19439.42,0
TXN02639,CUST109,2025-06-25 01:36:00,Credit,Health,Amazon,72.31,3366.29,0
TXN02640,CUST120,2025-06-25 03:12:00,Debit,Entertainment,City Utilities,173.52,8822.92,0
TXN02641,CUST109,2025-06-25 04:48:00,Credit,Bills,Local Shell Gas,109.99,3476.28,0
TXN02642,CUST112,2025-06-25 06:23:00,Debit,Bills,Amazon,334.62,4371.99,0
TXN02643,CUST116,2025-06-25 07:59:00,Credit,Shopping,Netflix,247.67,6574.45,0
TXN02644,CUST108,2025-06-25 09:34:00,Debit,Shopping,Amazon,53.53,15472.08,0
TXN02645,CUST116,2025-06-25 11:10:00,Debit,Entertainment,Starbucks,15.61,6558.84,0
TXN02646,CUST123,2025-06-25 12:45:00,Debit,Transport,Starbucks,351.44,19569.01,0
TXN02647,CUST108,2025-06-25 14:21:00,Debit,Health,Amazon,92.4,15379.68,0
TXN02648,CUST108,2025-06-25 15:56:00,Debit,Food,Costco,14.28,15365.4,0
TXN02649,CUST100,2025-06-25 17:32:00,Debit,Health,Netflix,208.51,4549.9,0
TXN02650,CUST101,2025-06-25 19:08:00,Credit,Food,Walmart,248.46,7397.11,0
TXN02651,CUST115,2025-06-25 20:43:00,Debit,Entertainment,Amazon,127.41,15307.51,0
TXN02652,CUST100,2025-06-25 22:19:00,Debit,Transport,Uber,76.2,4473.7,0
